CONTEC DATA LOGGER,,,,,,,,
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
35067,35027,35182,,,,,,
35065,35025,35185,,,,,,
35070,35022,35190,,,,,,
35071,35029,35190,,,,,,
35071,35027,35194,,,,,,
35070,35026,35193,,,,,,
35074,35027,35203,,,,,,
35070,35033,35192,,,,,,
35072,35038,35190,,,,,,
35075,35029,35180,,,,,,
35073,35026,35179,,,,,,
35072,35027,35187,,,,,,
35071,35029,35189,,,,,,
35075,35037,35187,,,,,,
35075,35024,35186,,,,,,
35067,35025,35181,,,,,,
35068,35033,35180,,,,,,
35071,35030,35182,,,,,,
35071,35034,35185,,,,,,
35074,35030,35181,,,,,,
35073,35029,35186,,,,,,
35072,35027,35181,,,,,,
35071,35022,35184,,,,,,
35067,35022,35186,,,,,,
35072,35021,35185,,,,,,
35072,35022,35183,,,,,,
35072,35035,35189,,,,,,
35067,35034,35192,,,,,,
35070,35032,35194,,,,,,
35071,35035,35195,,,,,,
35073,35036,35196,,,,,,
35073,35030,35194,,,,,,
35072,35026,35192,,,,,,
35076,35023,35188,,,,,,
35070,35022,35186,,,,,,
35068,35025,35180,,,,,,
35071,35026,35186,,,,,,
35072,35032,35182,,,,,,
35071,35033,35184,,,,,,
35071,35036,35182,,,,,,
35067,35040,35183,,,,,,
35072,35035,35182,,,,,,
35074,35027,35183,,,,,,
35075,35034,35183,,,,,,
35067,35029,35181,,,,,,
35073,35031,35182,,,,,,
35070,35024,35189,,,,,,
35071,35025,35186,,,,,,
35073,35026,35183,,,,,,
35069,35032,35187,,,,,,
35070,35032,35182,,,,,,
35069,35030,35179,,,,,,
35070,35032,35192,,,,,,
35066,35030,35187,,,,,,
35072,35030,35177,,,,,,
35071,35024,35182,,,,,,
35075,35023,35179,,,,,,
35074,35020,35186,,,,,,
35077,35023,35186,,,,,,
35072,35031,35187,,,,,,
35071,35039,35188,,,,,,
35070,35032,35188,,,,,,
35069,35037,35180,,,,,,
35066,35031,35186,,,,,,
35067,35035,35187,,,,,,
35071,35027,35184,,,,,,
35067,35030,35184,,,,,,
35070,35027,35192,,,,,,
35068,35025,35188,,,,,,
35073,35023,35190,,,,,,
35077,35030,35182,,,,,,
35069,35027,35182,,,,,,
35078,35035,35185,,,,,,
35076,35035,35189,,,,,,
35071,35033,35192,,,,,,
35070,35034,35192,,,,,,
35067,35037,35194,,,,,,
35065,35030,35189,,,,,,
35073,35024,35182,,,,,,
35071,35024,35186,,,,,,
35072,35023,35184,,,,,,
35079,35023,35186,,,,,,
35073,35027,35190,,,,,,
35075,35020,35185,,,,,,
35068,35029,35184,,,,,,
35068,35026,35182,,,,,,
35070,35028,35181,,,,,,
35073,35026,35180,,,,,,
35075,35034,35185,,,,,,
35073,35035,35183,,,,,,
35078,35030,35193,,,,,,
35071,35022,35182,,,,,,
35076,35030,35188,,,,,,
35066,35026,35183,,,,,,
35073,35021,35184,,,,,,
35076,35034,35189,,,,,,
35072,35036,35184,,,,,,
35071,35032,35184,,,,,,
35071,35033,35182,,,,,,
35073,35031,35186,,,,,,
35072,35027,35186,,,,,,
35070,35021,35180,,,,,,
35076,35021,35182,,,,,,
35069,35036,35189,,,,,,
35064,35030,35189,,,,,,
35067,35035,35188,,,,,,
35074,35030,35185,,,,,,
35071,35028,35190,,,,,,
35072,35028,35187,,,,,,
35072,35027,35185,,,,,,
35065,35032,35189,,,,,,
35069,35027,35180,,,,,,
35066,35029,35186,,,,,,
35069,35025,35191,,,,,,
35074,35026,35186,,,,,,
35069,35022,35189,,,,,,
35067,35018,35173,,,,,,
35069,35029,35178,,,,,,
35068,35027,35176,,,,,,
35073,35028,35184,,,,,,
35071,35034,35181,,,,,,
35069,35029,35188,,,,,,
35067,35030,35188,,,,,,
35075,35030,35192,,,,,,
35068,35027,35188,,,,,,
35073,35033,35184,,,,,,
35069,35030,35187,,,,,,
35069,35032,35196,,,,,,
35066,35025,35190,,,,,,
35072,35027,35187,,,,,,
35070,35032,35193,,,,,,
35070,35028,35187,,,,,,
35070,35028,35188,,,,,,
35068,35030,35186,,,,,,
35066,35023,35183,,,,,,
35067,35033,35184,,,,,,
35063,35029,35178,,,,,,
35071,35023,35189,,,,,,
35074,35022,35185,,,,,,
35068,35031,35183,,,,,,
35071,35031,35191,,,,,,
35071,35032,35183,,,,,,
35071,35033,35178,,,,,,
35072,35029,35178,,,,,,
35069,35035,35181,,,,,,
35064,35033,35188,,,,,,
35071,35030,35190,,,,,,
35070,35037,35194,,,,,,
35070,35029,35191,,,,,,
35073,35036,35187,,,,,,
35068,35032,35190,,,,,,
35071,35028,35193,,,,,,
35071,35024,35184,,,,,,
35073,35030,35186,,,,,,
35072,35032,35189,,,,,,
35069,35029,35184,,,,,,
35069,35028,35181,,,,,,
35068,35021,35184,,,,,,
35072,35018,35186,,,,,,
35069,35016,35186,,,,,,
35075,35019,35186,,,,,,
35067,35024,35187,,,,,,
35065,35022,35180,,,,,,
35065,35027,35182,,,,,,
35065,35031,35187,,,,,,
35071,35035,35191,,,,,,
35069,35036,35187,,,,,,
35069,35028,35192,,,,,,
35068,35028,35191,,,,,,
35071,35032,35186,,,,,,
35071,35030,35187,,,,,,
35074,35035,35188,,,,,,
35069,35028,35180,,,,,,
35075,35032,35185,,,,,,
35075,35030,35181,,,,,,
35070,35024,35188,,,,,,
35072,35027,35186,,,,,,
35067,35027,35184,,,,,,
35072,35025,35178,,,,,,
35071,35028,35184,,,,,,
35075,35027,35187,,,,,,
35078,35039,35187,,,,,,
35078,35035,35183,,,,,,
35076,35032,35181,,,,,,
35069,35029,35188,,,,,,
35067,35029,35186,,,,,,
35073,35025,35188,,,,,,
35072,35030,35193,,,,,,
35072,35036,35192,,,,,,
35072,35031,35191,,,,,,
35067,35027,35182,,,,,,
35067,35025,35179,,,,,,
35069,35024,35183,,,,,,
35070,35019,35187,,,,,,
35071,35023,35185,,,,,,
35069,35031,35173,,,,,,
35071,35027,35179,,,,,,
35069,35025,35182,,,,,,
35067,35030,35182,,,,,,
35074,35031,35179,,,,,,
35073,35030,35184,,,,,,
35075,35024,35189,,,,,,
35074,35022,35186,,,,,,
35070,35028,35194,,,,,,
35075,35027,35191,,,,,,
35074,35032,35188,,,,,,
35075,35030,35191,,,,,,
35072,35029,35183,,,,,,
35072,35029,35186,,,,,,
35072,35026,35182,,,,,,
35073,35026,35184,,,,,,
35073,35021,35186,,,,,,
35066,35022,35181,,,,,,
35073,35024,35185,,,,,,
35073,35028,35179,,,,,,
35075,35019,35187,,,,,,
35078,35026,35182,,,,,,
35069,35023,35187,,,,,,
35073,35029,35183,,,,,,
35073,35030,35183,,,,,,
35072,35031,35179,,,,,,
35067,35023,35181,,,,,,
35073,35023,35173,,,,,,
35065,35031,35184,,,,,,
35074,35026,35181,,,,,,
35068,35027,35184,,,,,,
35073,35026,35188,,,,,,
35074,35038,35188,,,,,,
35074,35029,35188,,,,,,
35078,35032,35186,,,,,,
35071,35031,35190,,,,,,
35073,35033,35184,,,,,,
35069,35031,35186,,,,,,
35071,35034,35184,,,,,,
35072,35032,35182,,,,,,
35072,35028,35193,,,,,,
35072,35027,35183,,,,,,
35076,35021,35180,,,,,,
35075,35025,35183,,,,,,
35071,35029,35185,,,,,,
35074,35030,35184,,,,,,
35072,35025,35185,,,,,,
35069,35031,35186,,,,,,
35073,35031,35186,,,,,,
35074,35032,35183,,,,,,
35073,35021,35188,,,,,,
35072,35026,35182,,,,,,
35072,35030,35182,,,,,,
35070,35027,35180,,,,,,
35071,35032,35186,,,,,,
35067,35032,35188,,,,,,
35072,35031,35185,,,,,,
35074,35030,35179,,,,,,
35069,35032,35184,,,,,,
35072,35028,35179,,,,,,
35076,35030,35179,,,,,,
35067,35026,35185,,,,,,
35075,35030,35186,,,,,,
35071,35030,35180,,,,,,
35069,35035,35182,,,,,,
35072,35030,35190,,,,,,
35071,35031,35186,,,,,,
35066,35035,35189,,,,,,
35070,35034,35198,,,,,,
35070,35032,35191,,,,,,
35078,35031,35187,,,,,,
35072,35034,35192,,,,,,
35069,35032,35195,,,,,,
35067,35035,35188,,,,,,
35072,35033,35190,,,,,,
35064,35027,35188,,,,,,
35068,35025,35186,,,,,,
35069,35027,35183,,,,,,
35073,35025,35184,,,,,,
35073,35024,35186,,,,,,
35071,35027,35184,,,,,,
35070,35032,35178,,,,,,
35072,35030,35182,,,,,,
35071,35032,35186,,,,,,
35067,35032,35184,,,,,,
35068,35029,35186,,,,,,
35069,35025,35182,,,,,,
35068,35025,35182,,,,,,
35075,35027,35189,,,,,,
35074,35025,35185,,,,,,
35073,35040,35190,,,,,,
35075,35045,35185,,,,,,
35072,35030,35182,,,,,,
35067,35032,35187,,,,,,
35076,35033,35186,,,,,,
35072,35039,35190,,,,,,
35072,35038,35186,,,,,,
35065,35027,35168,,,,,,
35070,35023,35184,,,,,,
35069,35026,35181,,,,,,
35068,35027,35182,,,,,,
35069,35030,35189,,,,,,
35065,35024,35184,,,,,,
35066,35030,35191,,,,,,
35067,35032,35185,,,,,,
35070,35023,35190,,,,,,
35066,35025,35181,,,,,,
35067,35029,35180,,,,,,
35071,35027,35181,,,,,,
35068,35026,35180,,,,,,
35070,35027,35178,,,,,,
35070,35034,35184,,,,,,
35072,35032,35188,,,,,,
35066,35027,35185,,,,,,
35073,35037,35184,,,,,,
35071,35036,35185,,,,,,
35072,35030,35188,,,,,,
35069,35024,35191,,,,,,
35074,35021,35183,,,,,,
35071,35025,35182,,,,,,
35067,35031,35185,,,,,,
35070,35031,35189,,,,,,
35070,35033,35188,,,,,,
35075,35025,35184,,,,,,
35074,35027,35184,,,,,,
35074,35022,35187,,,,,,
35070,35023,35179,,,,,,
35068,35024,35182,,,,,,
35066,35025,35193,,,,,,
35073,35029,35185,,,,,,
35071,35030,35187,,,,,,
35072,35025,35189,,,,,,
35067,35025,35197,,,,,,
35073,35024,35191,,,,,,
35070,35033,35188,,,,,,
35071,35025,35192,,,,,,
35069,35030,35183,,,,,,
35072,35028,35179,,,,,,
35064,35027,35178,,,,,,
35066,35028,35176,,,,,,
35071,35031,35180,,,,,,
35067,35046,35186,,,,,,
35071,35031,35188,,,,,,
35067,35035,35187,,,,,,
35072,35037,35182,,,,,,
35071,35031,35177,,,,,,
35076,35029,35186,,,,,,
35080,35031,35183,,,,,,
35076,35034,35187,,,,,,
35074,35030,35187,,,,,,
35070,35029,35180,,,,,,
35071,35032,35187,,,,,,
35070,35028,35186,,,,,,
35065,35027,35184,,,,,,
35066,35030,35188,,,,,,
35071,35028,35182,,,,,,
35069,35029,35181,,,,,,
35072,35027,35186,,,,,,
35070,35033,35184,,,,,,
35070,35026,35189,,,,,,
35065,34991,35188,,,,,,
35071,35030,35184,,,,,,
35069,35031,35181,,,,,,
35072,35029,35184,,,,,,
35077,35031,35187,,,,,,
35067,35033,35188,,,,,,
35077,35031,35187,,,,,,
35077,35030,35181,,,,,,
35069,35031,35188,,,,,,
35071,35027,35185,,,,,,
35072,35024,35186,,,,,,
35074,35031,35182,,,,,,
35075,35027,35184,,,,,,
35072,35027,35184,,,,,,
35072,35025,35188,,,,,,
35072,35023,35188,,,,,,
35070,35021,35188,,,,,,
35072,35025,35193,,,,,,
35067,35029,35170,,,,,,
35068,35031,35186,,,,,,
35070,35022,35180,,,,,,
35067,35022,35174,,,,,,
35068,35017,35178,,,,,,
35069,35027,35179,,,,,,
35073,35023,35191,,,,,,
35072,35033,35179,,,,,,
35072,35032,35178,,,,,,
35067,35025,35184,,,,,,
35072,35027,35188,,,,,,
35065,35019,35186,,,,,,
35067,35025,35191,,,,,,
35068,35022,35192,,,,,,
35069,35035,35184,,,,,,
35073,35029,35182,,,,,,
35080,35024,35182,,,,,,
35071,35041,35186,,,,,,
35066,35027,35184,,,,,,
35074,35028,35186,,,,,,
35074,35033,35186,,,,,,
35069,35031,35176,,,,,,
35072,35031,35182,,,,,,
35070,35036,35184,,,,,,
35072,35034,35184,,,,,,
35075,35027,35181,,,,,,
35074,35024,35186,,,,,,
35071,35032,35174,,,,,,
35071,35026,35176,,,,,,
35070,35026,35182,,,,,,
35077,35027,35191,,,,,,
35073,35026,35189,,,,,,
35070,35031,35186,,,,,,
35069,35033,35184,,,,,,
35070,35030,35189,,,,,,
35071,35032,35189,,,,,,
35073,35036,35182,,,,,,
35075,35037,35186,,,,,,
35075,35035,35180,,,,,,
35076,35022,35182,,,,,,
35082,35033,35184,,,,,,
35074,35031,35182,,,,,,
35075,35030,35177,,,,,,
35072,35016,35184,,,,,,
35073,35037,35179,,,,,,
35073,35032,35183,,,,,,
35075,35033,35185,,,,,,
35071,35031,35180,,,,,,
35067,35028,35182,,,,,,
35067,35029,35184,,,,,,
35070,35030,35189,,,,,,
35070,35027,35183,,,,,,
35073,35027,35187,,,,,,
35073,35031,35194,,,,,,
35072,35030,35187,,,,,,
35075,35028,35186,,,,,,
35067,35034,35184,,,,,,
35067,35027,35185,,,,,,
35070,35032,35186,,,,,,
35069,35032,35176,,,,,,
35075,35027,35181,,,,,,
35075,35025,35182,,,,,,
35069,35018,35183,,,,,,
35071,35030,35187,,,,,,
35066,35027,35188,,,,,,
35072,35033,35179,,,,,,
35075,35025,35190,,,,,,
35073,35035,35188,,,,,,
35079,35033,35187,,,,,,
35070,35031,35188,,,,,,
35073,35035,35190,,,,,,
35074,35025,35187,,,,,,
35073,35033,35188,,,,,,
35068,35036,35186,,,,,,
35074,35034,35189,,,,,,
35074,35030,35181,,,,,,
35076,35028,35185,,,,,,
35073,35025,35187,,,,,,
35071,35032,35185,,,,,,
35072,35030,35184,,,,,,
35070,35029,35182,,,,,,
35069,35016,35196,,,,,,
35066,35016,35182,,,,,,
35067,35024,35187,,,,,,
35072,35028,35184,,,,,,
35073,35027,35182,,,,,,
35070,35022,35179,,,,,,
35074,35028,35181,,,,,,
35074,35024,35187,,,,,,
35067,35026,35185,,,,,,
35075,35035,35183,,,,,,
35064,35032,35181,,,,,,
35075,35035,35187,,,,,,
35073,35035,35192,,,,,,
35070,35032,35187,,,,,,
35072,35018,35188,,,,,,
35076,35035,35184,,,,,,
35072,35036,35179,,,,,,
35072,35029,35179,,,,,,
35072,35028,35186,,,,,,
35080,35033,35185,,,,,,
35073,35034,35184,,,,,,
35070,35031,35192,,,,,,
35075,35030,35190,,,,,,
35075,35033,35203,,,,,,
35074,35034,35192,,,,,,
35071,35032,35194,,,,,,
35072,35026,35192,,,,,,
35075,35031,35182,,,,,,
35074,35028,35189,,,,,,
35070,35024,35186,,,,,,
35069,35027,35187,,,,,,
35070,35023,35200,,,,,,
35075,35027,35184,,,,,,
35071,35027,35182,,,,,,
35075,35026,35187,,,,,,
35075,35028,35190,,,,,,
35075,35024,35189,,,,,,
35071,35023,35173,,,,,,
35075,35027,35186,,,,,,
35072,35027,35188,,,,,,
35067,35033,35194,,,,,,
35068,35032,35181,,,,,,
35067,35014,35198,,,,,,
35064,35034,35192,,,,,,
35069,35032,35182,,,,,,
35072,35035,35179,,,,,,
35075,35023,35186,,,,,,
35074,35020,35182,,,,,,
35075,35023,35182,,,,,,
35070,35029,35187,,,,,,
35070,35027,35183,,,,,,
35071,35023,35185,,,,,,
35070,35030,35181,,,,,,
35072,35035,35182,,,,,,
35074,35031,35181,,,,,,
35072,35031,35181,,,,,,
35072,35019,35178,,,,,,
35067,35025,35180,,,,,,
35066,35021,35183,,,,,,
35071,35024,35182,,,,,,
35072,35021,35194,,,,,,
35071,35025,35185,,,,,,
35069,35034,35161,,,,,,
35072,35043,35186,,,,,,
35072,35052,35182,,,,,,
35070,35028,35180,,,,,,
35072,35035,35179,,,,,,
35070,35027,35180,,,,,,
35075,35028,35185,,,,,,
35071,35038,35186,,,,,,
35074,35041,35187,,,,,,
35078,35027,35186,,,,,,
35071,35032,35181,,,,,,
35072,35032,35180,,,,,,
35078,35035,35187,,,,,,
35079,35029,35181,,,,,,
35075,35036,35189,,,,,,
35073,35035,35180,,,,,,
35079,35031,35184,,,,,,
35072,35033,35196,,,,,,
35074,35029,35191,,,,,,
35067,35039,35174,,,,,,
35074,35030,35176,,,,,,
35069,35011,35179,,,,,,
35071,35027,35183,,,,,,
35073,35025,35174,,,,,,
35068,35027,35180,,,,,,
35074,35029,35186,,,,,,
35066,35033,35188,,,,,,
35074,35038,35184,,,,,,
35074,35035,35182,,,,,,
35071,35031,35186,,,,,,
35067,35029,35185,,,,,,
35079,35029,35190,,,,,,
35072,35034,35187,,,,,,
35071,35029,35188,,,,,,
35074,35030,35192,,,,,,
35075,35015,35173,,,,,,
35073,35028,35185,,,,,,
35072,35022,35179,,,,,,
35068,35029,35187,,,,,,
35073,35033,35178,,,,,,
35071,35029,35184,,,,,,
35076,35032,35187,,,,,,
35075,35022,35187,,,,,,
35071,35024,35188,,,,,,
35068,35026,35189,,,,,,
35070,35030,35186,,,,,,
35072,35027,35185,,,,,,
35072,35031,35187,,,,,,
35069,35027,35185,,,,,,
35068,35032,35181,,,,,,
35071,35032,35191,,,,,,
35069,35030,35190,,,,,,
35067,35031,35175,,,,,,
35070,35030,35180,,,,,,
35075,35025,35186,,,,,,
35072,35021,35186,,,,,,
35071,35031,35185,,,,,,
35076,35027,35181,,,,,,
35068,35025,35190,,,,,,
35071,35037,35183,,,,,,
35074,35033,35206,,,,,,
35075,35035,35188,,,,,,
35072,35041,35188,,,,,,
35073,35026,35193,,,,,,
35078,35029,35195,,,,,,
35070,35024,35187,,,,,,
35074,35026,35186,,,,,,
35072,35027,35187,,,,,,
35072,35028,35182,,,,,,
35070,35026,35181,,,,,,
35070,35028,35184,,,,,,
35067,35032,35183,,,,,,
35069,35021,35188,,,,,,
35074,35035,35187,,,,,,
35075,35031,35183,,,,,,
35074,35027,35182,,,,,,
35072,35023,35180,,,,,,
35072,35029,35184,,,,,,
35070,35024,35178,,,,,,
35075,35018,35179,,,,,,
35070,35038,35195,,,,,,
35074,35041,35180,,,,,,
35075,35042,35175,,,,,,
35075,35038,35179,,,,,,
35076,35025,35182,,,,,,
35079,35032,35201,,,,,,
35076,35024,35162,,,,,,
35073,35024,35180,,,,,,
35080,35020,35184,,,,,,
35077,35023,35187,,,,,,
35075,35031,35187,,,,,,
35073,35030,35184,,,,,,
35073,35032,35180,,,,,,
35075,35006,35183,,,,,,
35075,35032,35192,,,,,,
35070,35035,35184,,,,,,
35073,35023,35184,,,,,,
35070,35040,35192,,,,,,
35067,35030,35192,,,,,,
35070,35032,35185,,,,,,
35068,35039,35180,,,,,,
35071,35027,35180,,,,,,
35074,35029,35176,,,,,,
35069,35030,35202,,,,,,
35071,35031,35208,,,,,,
35071,35040,35183,,,,,,
35072,35040,35186,,,,,,
35074,35045,35190,,,,,,
35069,35035,35186,,,,,,
35071,35027,35191,,,,,,
35068,35034,35194,,,,,,
35077,35027,35185,,,,,,
35075,35033,35182,,,,,,
35074,35030,35185,,,,,,
35071,35038,35184,,,,,,
35073,35035,35185,,,,,,
35069,35033,35193,,,,,,
35069,35027,35180,,,,,,
35069,35026,35192,,,,,,
35077,35025,35184,,,,,,
35074,35028,35179,,,,,,
35073,35035,35189,,,,,,
35075,35027,35185,,,,,,
35075,35028,35186,,,,,,
35068,35025,35185,,,,,,
35070,35022,35177,,,,,,
35072,35033,35178,,,,,,
35072,35027,35176,,,,,,
35064,35034,35185,,,,,,
35071,35029,35183,,,,,,
35072,35029,35184,,,,,,
35072,35042,35189,,,,,,
35072,35032,35187,,,,,,
35073,35035,35192,,,,,,
35073,35035,35190,,,,,,
35065,35032,35186,,,,,,
35067,35030,35186,,,,,,
35066,35031,35184,,,,,,
35071,35033,35180,,,,,,
35069,35030,35187,,,,,,
35065,35011,35195,,,,,,
35073,35032,35187,,,,,,
35075,35025,35182,,,,,,
35075,35021,35187,,,,,,
35073,35016,35190,,,,,,
35072,35024,35190,,,,,,
35072,35022,35186,,,,,,
35067,35017,35188,,,,,,
35073,35024,35190,,,,,,
35070,35018,35189,,,,,,
35067,35021,35186,,,,,,
35071,35021,35197,,,,,,
35069,35027,35189,,,,,,
35070,35032,35190,,,,,,
35071,35038,35183,,,,,,
35075,35026,35167,,,,,,
35076,35020,35186,,,,,,
35076,35022,35187,,,,,,
35075,35027,35186,,,,,,
35068,35025,35177,,,,,,
35068,35027,35184,,,,,,
35071,35032,35180,,,,,,
35073,35034,35178,,,,,,
35077,35038,35190,,,,,,
35077,35031,35186,,,,,,
35070,35026,35182,,,,,,
35070,35024,35185,,,,,,
35074,35024,35177,,,,,,
35071,35020,35174,,,,,,
35074,35025,35178,,,,,,
35075,35032,35183,,,,,,
35072,35021,35184,,,,,,
35075,35037,35186,,,,,,
35069,35034,35192,,,,,,
35075,35034,35181,,,,,,
35067,35034,35182,,,,,,
35067,35031,35183,,,,,,
35068,35025,35178,,,,,,
35073,35022,35182,,,,,,
35072,35018,35186,,,,,,
35074,35022,35186,,,,,,
35066,35020,35190,,,,,,
35072,35029,35185,,,,,,
35072,35025,35186,,,,,,
35068,35024,35187,,,,,,
35072,35025,35183,,,,,,
35073,35028,35186,,,,,,
35075,35029,35184,,,,,,
35067,35027,35183,,,,,,
35070,35035,35178,,,,,,
35070,35031,35187,,,,,,
35074,35030,35191,,,,,,
35075,35025,35176,,,,,,
35074,35025,35182,,,,,,
35073,35027,35179,,,,,,
35068,35036,35181,,,,,,
35070,35035,35186,,,,,,
35067,35029,35176,,,,,,
35069,35029,35185,,,,,,
35072,35036,35187,,,,,,
35073,35020,35177,,,,,,
35069,35026,35182,,,,,,
35073,35020,35197,,,,,,
35070,35025,35188,,,,,,
35063,35032,35186,,,,,,
35074,35034,35181,,,,,,
35072,35024,35182,,,,,,
35072,35021,35178,,,,,,
35072,35032,35180,,,,,,
35069,35028,35186,,,,,,
35070,35030,35191,,,,,,
35073,35029,35186,,,,,,
35072,35025,35187,,,,,,
35067,35027,35190,,,,,,
35075,35023,35178,,,,,,
35071,35019,35169,,,,,,
35075,35027,35183,,,,,,
35078,35033,35186,,,,,,
35071,35034,35179,,,,,,
35070,35032,35182,,,,,,
35070,35028,35186,,,,,,
35072,35034,35185,,,,,,
35073,35036,35188,,,,,,
35069,35030,35169,,,,,,
35070,35027,35182,,,,,,
35074,35026,35178,,,,,,
35068,35024,35182,,,,,,
35070,35020,35189,,,,,,
35069,35037,35163,,,,,,
35071,35027,35184,,,,,,
35072,35031,35184,,,,,,
35070,35033,35184,,,,,,
35075,35029,35184,,,,,,
35072,35029,35189,,,,,,
35077,35020,35181,,,,,,
35075,35016,35188,,,,,,
35073,35033,35191,,,,,,
35073,35025,35174,,,,,,
35075,35019,35182,,,,,,
35075,35033,35187,,,,,,
35078,35025,35188,,,,,,
35070,35024,35181,,,,,,
35077,35024,35179,,,,,,
35062,35031,35184,,,,,,
35069,35032,35208,,,,,,
35075,35027,35177,,,,,,
35065,35015,35179,,,,,,
35065,35019,35182,,,,,,
35065,35023,35176,,,,,,
35070,35029,35191,,,,,,
35072,35040,35211,,,,,,
35067,35027,35184,,,,,,
35064,35025,35183,,,,,,
35068,35033,35184,,,,,,
35073,35037,35188,,,,,,
35074,35026,35183,,,,,,
35073,35036,35179,,,,,,
35071,35021,35194,,,,,,
35069,35028,35179,,,,,,
35075,35033,35171,,,,,,
35068,35025,35184,,,,,,
35070,35025,35176,,,,,,
35069,35025,35178,,,,,,
35074,35033,35190,,,,,,
35078,35041,35185,,,,,,
35075,35035,35184,,,,,,
35072,35038,35184,,,,,,
35069,35040,35190,,,,,,
35072,35033,35182,,,,,,
35072,35029,35186,,,,,,
35073,35014,35183,,,,,,
35072,35031,35182,,,,,,
35071,35027,35190,,,,,,
35074,35026,35185,,,,,,
35067,35028,35192,,,,,,
35066,35037,35187,,,,,,
35064,35033,35187,,,,,,
35069,35031,35182,,,,,,
35067,35055,35183,,,,,,
35077,35024,35180,,,,,,
35078,35027,35184,,,,,,
35069,35043,35175,,,,,,
35073,35032,35181,,,,,,
35070,35016,35188,,,,,,
35078,35018,35192,,,,,,
35072,35021,35194,,,,,,
35074,35026,35188,,,,,,
35067,35029,35187,,,,,,
35071,35031,35183,,,,,,
35071,35028,35180,,,,,,
35073,35024,35189,,,,,,
35075,35030,35183,,,,,,
35071,35026,35188,,,,,,
35067,35030,35185,,,,,,
35071,35033,35176,,,,,,
35070,35023,35179,,,,,,
35071,35035,35179,,,,,,
35082,35014,35189,,,,,,
35070,35026,35184,,,,,,
35075,35035,35206,,,,,,
35074,35025,35185,,,,,,
35067,35030,35170,,,,,,
35073,35032,35182,,,,,,
35074,35025,35198,,,,,,
35072,35036,35182,,,,,,
35078,35021,35196,,,,,,
35072,35022,35208,,,,,,
35073,35026,35187,,,,,,
35074,35033,35184,,,,,,
35067,35031,35186,,,,,,
35065,35015,35175,,,,,,
35066,35021,35188,,,,,,
35067,35026,35188,,,,,,
35067,35027,35190,,,,,,
35067,35026,35189,,,,,,
35069,35008,35192,,,,,,
35073,35026,35184,,,,,,
35067,35025,35185,,,,,,
35066,35021,35175,,,,,,
35071,35026,35183,,,,,,
35071,35027,35171,,,,,,
35067,35032,35182,,,,,,
35073,35024,35181,,,,,,
35071,35031,35191,,,,,,
35076,35022,35162,,,,,,
35073,35028,35185,,,,,,
35071,35027,35180,,,,,,
35072,35024,35178,,,,,,
35074,35026,35162,,,,,,
35072,35027,35177,,,,,,
35075,35025,35183,,,,,,
35073,35026,35181,,,,,,
35072,35027,35182,,,,,,
35070,35008,35190,,,,,,
35070,35029,35186,,,,,,
35070,35031,35160,,,,,,
35070,35026,35184,,,,,,
35067,35027,35173,,,,,,
35077,35019,35182,,,,,,
35073,35023,35177,,,,,,
35068,35032,35181,,,,,,
35065,35021,35181,,,,,,
35070,35025,35186,,,,,,
35071,35035,35182,,,,,,
35069,35023,35179,,,,,,
35069,35034,35176,,,,,,
35067,35030,35186,,,,,,
35070,35034,35184,,,,,,
35072,35031,35176,,,,,,
35075,35028,35187,,,,,,
35078,35031,35187,,,,,,
35075,35029,35187,,,,,,
35073,35035,35187,,,,,,
35078,35032,35189,,,,,,
35066,35031,35186,,,,,,
35070,35026,35188,,,,,,
35070,35017,35171,,,,,,
35070,35031,35173,,,,,,
35071,35031,35182,,,,,,
35068,35034,35188,,,,,,
35069,35029,35189,,,,,,
35069,35026,35187,,,,,,
35070,35034,35180,,,,,,
35074,35031,35188,,,,,,
35071,35035,35170,,,,,,
35072,35037,35178,,,,,,
35075,35035,35184,,,,,,
35073,35032,35187,,,,,,
35070,35031,35184,,,,,,
35070,35035,35190,,,,,,
35069,35033,35186,,,,,,
35069,35027,35182,,,,,,
35066,35033,35188,,,,,,
35072,35025,35188,,,,,,
35071,35027,35179,,,,,,
35068,35025,35204,,,,,,
35067,35025,35183,,,,,,
35064,35029,35171,,,,,,
35064,35034,35179,,,,,,
35071,35043,35176,,,,,,
35072,35038,35183,,,,,,
35066,35029,35181,,,,,,
35066,35024,35183,,,,,,
35070,35002,35177,,,,,,
35068,35019,35184,,,,,,
35071,35015,35175,,,,,,
35074,35019,35194,,,,,,
35074,35019,35184,,,,,,
35071,35026,35184,,,,,,
35070,35037,35184,,,,,,
35073,35027,35187,,,,,,
35071,35023,35184,,,,,,
35070,35025,35183,,,,,,
35072,35024,35191,,,,,,
35068,35034,35187,,,,,,
35071,35026,35187,,,,,,
35071,35024,35155,,,,,,
35071,35021,35179,,,,,,
35073,35016,35181,,,,,,
35073,35026,35180,,,,,,
35074,35039,35186,,,,,,
35075,35033,35188,,,,,,
35071,35033,35179,,,,,,
35072,35036,35186,,,,,,
35067,35031,35207,,,,,,
35071,35031,35178,,,,,,
35072,35030,35178,,,,,,
35071,35032,35183,,,,,,
35072,35029,35198,,,,,,
35071,35033,35180,,,,,,
35072,35028,35184,,,,,,
35068,35017,35174,,,,,,
