CONTEC DATA LOGGER,,,,,,,,
Version,Channels,DeviceName,Resolution,SerialNo,Clock,Time Integer,SamplingStartDate,Number
4480,3,AIO-163202FX-USB,16,CONTEC0000,1000,1.49137E+15,"2017/04/05 15:20:26'000""000",10000
ChannelName,DeviceCh,Sequence,Range,ScalingEnabled,MaxScale,MinScale,Option,
Channel 1,1,0,0,0,10,-10,0,
Channel 2,2,1,0,0,10,-10,0,
Channel 3,3,2,0,0,10,-10,0,
Data,,,,,35398.1061,35358.7681,35532.8537,
35395,35345,35522,,,,,,
35391,35352,35521,,,,,,
35391,35352,35516,,,,,,
35396,35360,35524,,,,,,
35393,35359,35523,,,,,,
35398,35352,35526,,,,,,
35391,35349,35524,,,,,,
35398,35344,35523,,,,,,
35396,35346,35514,,,,,,
35395,35348,35518,,,,,,
35393,35354,35516,,,,,,
35398,35350,35519,,,,,,
35397,35350,35528,,,,,,
35391,35352,35528,,,,,,
35393,35352,35524,,,,,,
35394,35350,35524,,,,,,
35392,35350,35517,,,,,,
35394,35349,35520,,,,,,
35393,35348,35516,,,,,,
35399,35337,35520,,,,,,
35393,35342,35515,,,,,,
35392,35342,35518,,,,,,
35389,35346,35521,,,,,,
35395,35352,35521,,,,,,
35394,35351,35519,,,,,,
35399,35357,35524,,,,,,
35394,35355,35528,,,,,,
35391,35356,35524,,,,,,
35393,35353,35523,,,,,,
35391,35350,35528,,,,,,
35395,35344,35528,,,,,,
35397,35357,35517,,,,,,
35397,35350,35519,,,,,,
35397,35353,35523,,,,,,
35393,35353,35522,,,,,,
35397,35352,35524,,,,,,
35398,35342,35522,,,,,,
35398,35356,35520,,,,,,
35394,35358,35525,,,,,,
35391,35356,35524,,,,,,
35390,35349,35527,,,,,,
35391,35343,35518,,,,,,
35398,35351,35523,,,,,,
35392,35349,35513,,,,,,
35398,35351,35516,,,,,,
35393,35346,35525,,,,,,
35393,35352,35522,,,,,,
35395,35346,35528,,,,,,
35394,35348,35519,,,,,,
35393,35354,35519,,,,,,
35391,35348,35526,,,,,,
35392,35353,35528,,,,,,
35393,35354,35527,,,,,,
35395,35354,35528,,,,,,
35393,35351,35527,,,,,,
35394,35348,35532,,,,,,
35393,35343,35525,,,,,,
35396,35341,35532,,,,,,
35394,35344,35522,,,,,,
35393,35355,35516,,,,,,
35395,35361,35520,,,,,,
35395,35354,35517,,,,,,
35394,35346,35522,,,,,,
35389,35344,35517,,,,,,
35394,35350,35517,,,,,,
35398,35348,35518,,,,,,
35396,35349,35519,,,,,,
35398,35352,35519,,,,,,
35395,35350,35525,,,,,,
35394,35349,35525,,,,,,
35394,35348,35522,,,,,,
35398,35351,35523,,,,,,
35395,35356,35521,,,,,,
35393,35353,35523,,,,,,
35396,35352,35521,,,,,,
35393,35353,35529,,,,,,
35394,35353,35521,,,,,,
35391,35349,35519,,,,,,
35398,35353,35526,,,,,,
35398,35354,35521,,,,,,
35392,35351,35519,,,,,,
35392,35358,35521,,,,,,
35393,35349,35520,,,,,,
35393,35348,35518,,,,,,
35397,35348,35523,,,,,,
35398,35351,35519,,,,,,
35393,35350,35516,,,,,,
35394,35356,35520,,,,,,
35392,35352,35516,,,,,,
35394,35353,35518,,,,,,
35394,35354,35514,,,,,,
35399,35344,35518,,,,,,
35390,35344,35519,,,,,,
35393,35349,35525,,,,,,
35393,35349,35526,,,,,,
35391,35355,35525,,,,,,
35391,35346,35519,,,,,,
35396,35342,35512,,,,,,
35393,35345,35516,,,,,,
35393,35341,35517,,,,,,
35389,35336,35521,,,,,,
35393,35341,35520,,,,,,
35389,35349,35522,,,,,,
35393,35346,35521,,,,,,
35393,35350,35519,,,,,,
35394,35350,35522,,,,,,
35393,35351,35520,,,,,,
35394,35356,35519,,,,,,
35395,35349,35521,,,,,,
35391,35345,35517,,,,,,
35391,35349,35518,,,,,,
35396,35350,35519,,,,,,
35393,35348,35517,,,,,,
35393,35350,35524,,,,,,
35397,35347,35518,,,,,,
35394,35347,35515,,,,,,
35391,35344,35519,,,,,,
35393,35344,35518,,,,,,
35392,35347,35509,,,,,,
35391,35346,35509,,,,,,
35398,35350,35519,,,,,,
35393,35351,35519,,,,,,
35394,35344,35525,,,,,,
35396,35341,35521,,,,,,
35392,35341,35517,,,,,,
35395,35342,35511,,,,,,
35395,35341,35516,,,,,,
35393,35344,35519,,,,,,
35393,35341,35517,,,,,,
35391,35349,35519,,,,,,
35390,35351,35521,,,,,,
35390,35354,35521,,,,,,
35394,35355,35523,,,,,,
35394,35347,35524,,,,,,
35392,35353,35516,,,,,,
35393,35347,35521,,,,,,
35396,35346,35514,,,,,,
35394,35352,35517,,,,,,
35396,35344,35523,,,,,,
35395,35349,35528,,,,,,
35388,35350,35527,,,,,,
35388,35350,35516,,,,,,
35389,35347,35521,,,,,,
35389,35346,35518,,,,,,
35391,35347,35521,,,,,,
35394,35352,35518,,,,,,
35392,35349,35515,,,,,,
35392,35353,35520,,,,,,
35393,35355,35520,,,,,,
35388,35350,35520,,,,,,
35391,35340,35518,,,,,,
35392,35343,35532,,,,,,
35393,35348,35528,,,,,,
35393,35350,35527,,,,,,
35396,35347,35524,,,,,,
35393,35349,35515,,,,,,
35391,35349,35520,,,,,,
35390,35350,35519,,,,,,
35390,35348,35513,,,,,,
35397,35344,35518,,,,,,
35393,35343,35520,,,,,,
35393,35347,35515,,,,,,
35395,35350,35515,,,,,,
35393,35348,35513,,,,,,
35396,35349,35514,,,,,,
35397,35352,35514,,,,,,
35392,35358,35518,,,,,,
35386,35352,35516,,,,,,
35393,35349,35511,,,,,,
35396,35350,35510,,,,,,
35397,35348,35513,,,,,,
35397,35348,35517,,,,,,
35396,35350,35511,,,,,,
35398,35349,35511,,,,,,
35395,35347,35522,,,,,,
35396,35347,35516,,,,,,
35395,35353,35523,,,,,,
35389,35348,35515,,,,,,
35392,35347,35517,,,,,,
35394,35348,35521,,,,,,
35391,35343,35522,,,,,,
35395,35344,35518,,,,,,
35388,35342,35519,,,,,,
35391,35345,35516,,,,,,
35391,35349,35518,,,,,,
35391,35347,35516,,,,,,
35397,35340,35511,,,,,,
35395,35348,35515,,,,,,
35391,35347,35516,,,,,,
35391,35348,35518,,,,,,
35390,35349,35528,,,,,,
35395,35344,35519,,,,,,
35398,35345,35518,,,,,,
35396,35347,35513,,,,,,
35395,35351,35521,,,,,,
35399,35356,35526,,,,,,
35393,35349,35518,,,,,,
35397,35350,35515,,,,,,
35390,35349,35520,,,,,,
35397,35353,35517,,,,,,
35392,35351,35516,,,,,,
35395,35356,35517,,,,,,
35395,35349,35509,,,,,,
35399,35341,35511,,,,,,
35396,35345,35516,,,,,,
35391,35345,35516,,,,,,
35392,35344,35522,,,,,,
35396,35346,35518,,,,,,
35396,35342,35518,,,,,,
35389,35350,35518,,,,,,
35389,35352,35524,,,,,,
35397,35349,35524,,,,,,
35398,35350,35523,,,,,,
35398,35347,35521,,,,,,
35396,35347,35522,,,,,,
35392,35348,35517,,,,,,
35392,35345,35512,,,,,,
35397,35344,35511,,,,,,
35396,35345,35509,,,,,,
35396,35339,35516,,,,,,
35397,35344,35516,,,,,,
35392,35347,35514,,,,,,
35393,35339,35518,,,,,,
35393,35347,35520,,,,,,
35392,35350,35514,,,,,,
35396,35344,35517,,,,,,
35394,35350,35517,,,,,,
35388,35348,35520,,,,,,
35389,35351,35520,,,,,,
35388,35349,35514,,,,,,
35394,35344,35522,,,,,,
35396,35342,35518,,,,,,
35396,35343,35527,,,,,,
35391,35344,35521,,,,,,
35394,35348,35523,,,,,,
35395,35349,35516,,,,,,
35396,35348,35520,,,,,,
35398,35345,35529,,,,,,
35398,35350,35521,,,,,,
35392,35344,35509,,,,,,
35391,35340,35507,,,,,,
35391,35352,35518,,,,,,
35395,35350,35519,,,,,,
35393,35351,35517,,,,,,
35392,35348,35518,,,,,,
35397,35352,35513,,,,,,
35395,35349,35523,,,,,,
35397,35349,35526,,,,,,
35396,35350,35524,,,,,,
35392,35345,35517,,,,,,
35397,35348,35523,,,,,,
35397,35359,35519,,,,,,
35398,35357,35521,,,,,,
35395,35351,35530,,,,,,
35388,35348,35517,,,,,,
35393,35351,35520,,,,,,
35395,35348,35522,,,,,,
35388,35344,35519,,,,,,
35385,35347,35512,,,,,,
35390,35346,35514,,,,,,
35391,35344,35521,,,,,,
35391,35349,35522,,,,,,
35387,35344,35517,,,,,,
35389,35345,35519,,,,,,
35397,35345,35514,,,,,,
35394,35353,35516,,,,,,
35393,35352,35517,,,,,,
35395,35352,35520,,,,,,
35393,35353,35520,,,,,,
35394,35352,35524,,,,,,
35396,35348,35521,,,,,,
35397,35345,35518,,,,,,
35396,35355,35525,,,,,,
35396,35358,35520,,,,,,
35393,35353,35516,,,,,,
35391,35357,35522,,,,,,
35391,35345,35516,,,,,,
35395,35349,35520,,,,,,
35400,35347,35519,,,,,,
35395,35350,35517,,,,,,
35393,35350,35525,,,,,,
35392,35350,35516,,,,,,
35395,35350,35516,,,,,,
35396,35357,35526,,,,,,
35394,35348,35528,,,,,,
35393,35348,35520,,,,,,
35393,35344,35522,,,,,,
35393,35349,35520,,,,,,
35395,35352,35518,,,,,,
35396,35351,35524,,,,,,
35399,35344,35520,,,,,,
35392,35353,35516,,,,,,
35393,35351,35522,,,,,,
35394,35346,35519,,,,,,
35394,35350,35526,,,,,,
35394,35356,35520,,,,,,
35392,35350,35516,,,,,,
35397,35350,35520,,,,,,
35396,35348,35520,,,,,,
35394,35345,35517,,,,,,
35396,35348,35513,,,,,,
35393,35363,35518,,,,,,
35393,35357,35518,,,,,,
35394,35345,35518,,,,,,
35395,35346,35516,,,,,,
35395,35350,35515,,,,,,
35395,35350,35519,,,,,,
35397,35352,35517,,,,,,
35396,35356,35520,,,,,,
35390,35354,35518,,,,,,
35390,35358,35529,,,,,,
35392,35357,35527,,,,,,
35395,35354,35524,,,,,,
35393,35353,35520,,,,,,
35395,35352,35518,,,,,,
35393,35348,35521,,,,,,
35392,35343,35520,,,,,,
35392,35343,35515,,,,,,
35395,35341,35524,,,,,,
35392,35341,35515,,,,,,
35390,35347,35519,,,,,,
35391,35349,35524,,,,,,
35392,35349,35521,,,,,,
35393,35348,35526,,,,,,
35393,35351,35524,,,,,,
35396,35354,35527,,,,,,
35400,35349,35524,,,,,,
35396,35346,35521,,,,,,
35392,35354,35519,,,,,,
35394,35344,35513,,,,,,
35389,35350,35519,,,,,,
35394,35348,35519,,,,,,
35395,35357,35520,,,,,,
35391,35353,35519,,,,,,
35393,35346,35517,,,,,,
35396,35346,35526,,,,,,
35395,35347,35523,,,,,,
35392,35351,35523,,,,,,
35396,35354,35522,,,,,,
35394,35349,35521,,,,,,
35393,35351,35524,,,,,,
35391,35351,35526,,,,,,
35389,35345,35524,,,,,,
35387,35344,35522,,,,,,
35388,35347,35517,,,,,,
35396,35349,35527,,,,,,
35401,35348,35516,,,,,,
35396,35346,35517,,,,,,
35394,35352,35516,,,,,,
35395,35356,35527,,,,,,
35397,35349,35522,,,,,,
35399,35350,35520,,,,,,
35392,35351,35517,,,,,,
35393,35353,35521,,,,,,
35393,35358,35516,,,,,,
35400,35360,35527,,,,,,
35396,35347,35516,,,,,,
35397,35353,35516,,,,,,
35396,35346,35521,,,,,,
35394,35348,35524,,,,,,
35392,35348,35518,,,,,,
35396,35351,35523,,,,,,
35395,35344,35519,,,,,,
35396,35348,35519,,,,,,
35397,35343,35513,,,,,,
35390,35348,35517,,,,,,
35396,35342,35515,,,,,,
35394,35356,35520,,,,,,
35396,35351,35518,,,,,,
35395,35346,35524,,,,,,
35396,35350,35524,,,,,,
35393,35359,35522,,,,,,
35392,35356,35530,,,,,,
35396,35351,35523,,,,,,
35393,35350,35521,,,,,,
35394,35351,35520,,,,,,
35399,35354,35509,,,,,,
35401,35349,35511,,,,,,
35397,35354,35519,,,,,,
35396,35355,35518,,,,,,
35400,35353,35511,,,,,,
35397,35356,35519,,,,,,
35398,35360,35521,,,,,,
35396,35355,35520,,,,,,
35393,35353,35516,,,,,,
35397,35346,35520,,,,,,
35395,35343,35518,,,,,,
35401,35349,35523,,,,,,
35396,35352,35516,,,,,,
35396,35356,35521,,,,,,
35391,35352,35522,,,,,,
35391,35352,35520,,,,,,
35394,35347,35527,,,,,,
35396,35353,35523,,,,,,
35396,35355,35521,,,,,,
35396,35349,35521,,,,,,
35393,35349,35521,,,,,,
35396,35352,35523,,,,,,
35394,35356,35519,,,,,,
35395,35356,35521,,,,,,
35397,35348,35513,,,,,,
35394,35354,35517,,,,,,
35397,35351,35521,,,,,,
35396,35352,35522,,,,,,
35395,35357,35517,,,,,,
35394,35355,35518,,,,,,
35399,35354,35518,,,,,,
35392,35348,35521,,,,,,
35398,35347,35525,,,,,,
35395,35347,35520,,,,,,
35393,35352,35529,,,,,,
35393,35352,35523,,,,,,
35397,35359,35527,,,,,,
35394,35348,35529,,,,,,
35392,35351,35529,,,,,,
35395,35345,35531,,,,,,
35392,35349,35524,,,,,,
35394,35346,35518,,,,,,
35393,35349,35521,,,,,,
35394,35346,35526,,,,,,
35392,35346,35517,,,,,,
35396,35343,35522,,,,,,
35396,35352,35529,,,,,,
35389,35348,35523,,,,,,
35393,35350,35524,,,,,,
35391,35350,35516,,,,,,
35397,35351,35523,,,,,,
35391,35345,35531,,,,,,
35392,35345,35522,,,,,,
35397,35344,35519,,,,,,
35395,35348,35521,,,,,,
35397,35346,35524,,,,,,
35398,35354,35521,,,,,,
35396,35350,35519,,,,,,
35399,35355,35517,,,,,,
35398,35352,35515,,,,,,
35398,35349,35516,,,,,,
35393,35352,35517,,,,,,
35393,35345,35520,,,,,,
35395,35352,35526,,,,,,
35399,35356,35513,,,,,,
35392,35353,35516,,,,,,
35390,35349,35520,,,,,,
35391,35346,35515,,,,,,
35393,35348,35522,,,,,,
35388,35349,35526,,,,,,
35393,35353,35528,,,,,,
35395,35347,35518,,,,,,
35397,35349,35518,,,,,,
35397,35347,35517,,,,,,
35393,35352,35521,,,,,,
35400,35353,35524,,,,,,
35394,35352,35524,,,,,,
35392,35349,35520,,,,,,
35396,35349,35520,,,,,,
35396,35355,35524,,,,,,
35397,35353,35523,,,,,,
35396,35356,35518,,,,,,
35393,35361,35524,,,,,,
35390,35356,35522,,,,,,
35395,35343,35522,,,,,,
35395,35352,35515,,,,,,
35398,35352,35518,,,,,,
35390,35351,35518,,,,,,
35393,35352,35520,,,,,,
35389,35353,35519,,,,,,
35397,35348,35521,,,,,,
35397,35353,35522,,,,,,
35396,35349,35527,,,,,,
35397,35353,35524,,,,,,
35390,35352,35523,,,,,,
35392,35353,35532,,,,,,
35393,35350,35530,,,,,,
35391,35341,35524,,,,,,
35390,35344,35531,,,,,,
35394,35347,35526,,,,,,
35392,35349,35523,,,,,,
35391,35348,35521,,,,,,
35396,35348,35528,,,,,,
35396,35341,35525,,,,,,
35397,35344,35520,,,,,,
35398,35340,35516,,,,,,
35394,35342,35520,,,,,,
35393,35349,35529,,,,,,
35398,35355,35523,,,,,,
35396,35354,35527,,,,,,
35394,35352,35524,,,,,,
35396,35352,35518,,,,,,
35394,35352,35524,,,,,,
35396,35350,35521,,,,,,
35397,35353,35520,,,,,,
35395,35353,35519,,,,,,
35393,35352,35523,,,,,,
35394,35352,35525,,,,,,
35396,35357,35526,,,,,,
35390,35352,35522,,,,,,
35391,35352,35521,,,,,,
35388,35350,35516,,,,,,
35396,35348,35517,,,,,,
35391,35355,35522,,,,,,
35397,35349,35514,,,,,,
35401,35353,35517,,,,,,
35392,35344,35524,,,,,,
35394,35341,35527,,,,,,
35393,35345,35519,,,,,,
35398,35352,35521,,,,,,
35397,35353,35521,,,,,,
35391,35349,35520,,,,,,
35396,35343,35523,,,,,,
35395,35352,35523,,,,,,
35396,35347,35518,,,,,,
35393,35348,35518,,,,,,
35391,35352,35516,,,,,,
35393,35346,35518,,,,,,
35394,35353,35522,,,,,,
35398,35364,35525,,,,,,
35393,35357,35525,,,,,,
35390,35349,35517,,,,,,
35392,35353,35522,,,,,,
35393,35352,35526,,,,,,
35393,35345,35520,,,,,,
35392,35352,35516,,,,,,
35395,35351,35517,,,,,,
35390,35348,35526,,,,,,
35395,35345,35525,,,,,,
35393,35339,35528,,,,,,
35389,35336,35524,,,,,,
35393,35341,35521,,,,,,
35391,35348,35526,,,,,,
35391,35352,35522,,,,,,
35390,35350,35522,,,,,,
35392,35350,35524,,,,,,
35390,35349,35526,,,,,,
35392,35344,35526,,,,,,
35395,35344,35522,,,,,,
35397,35345,35520,,,,,,
35396,35350,35519,,,,,,
35397,35353,35523,,,,,,
35393,35356,35525,,,,,,
35393,35349,35524,,,,,,
35389,35349,35518,,,,,,
35390,35344,35525,,,,,,
35389,35352,35517,,,,,,
35393,35349,35521,,,,,,
35393,35346,35519,,,,,,
35392,35346,35525,,,,,,
35394,35357,35528,,,,,,
35398,35353,35528,,,,,,
35399,35352,35523,,,,,,
35393,35352,35516,,,,,,
35391,35345,35518,,,,,,
35395,35346,35519,,,,,,
35393,35345,35525,,,,,,
35391,35343,35528,,,,,,
35391,35342,35521,,,,,,
35393,35351,35524,,,,,,
35390,35346,35524,,,,,,
35396,35345,35526,,,,,,
35389,35343,35529,,,,,,
35404,35347,35519,,,,,,
35401,35347,35523,,,,,,
35398,35345,35520,,,,,,
35398,35352,35518,,,,,,
35395,35345,35518,,,,,,
35393,35341,35523,,,,,,
35393,35352,35522,,,,,,
35394,35348,35522,,,,,,
35391,35352,35519,,,,,,
35396,35346,35523,,,,,,
35393,35345,35523,,,,,,
35393,35355,35523,,,,,,
35399,35353,35519,,,,,,
35390,35356,35525,,,,,,
35398,35350,35525,,,,,,
35394,35355,35524,,,,,,
35395,35354,35525,,,,,,
35397,35348,35521,,,,,,
35398,35350,35524,,,,,,
35401,35346,35524,,,,,,
35398,35354,35525,,,,,,
35393,35348,35520,,,,,,
35398,35351,35518,,,,,,
35396,35353,35516,,,,,,
35391,35346,35519,,,,,,
35392,35341,35521,,,,,,
35396,35346,35522,,,,,,
35391,35352,35521,,,,,,
35393,35348,35524,,,,,,
35394,35354,35524,,,,,,
35391,35362,35525,,,,,,
35394,35356,35523,,,,,,
35392,35351,35523,,,,,,
35391,35352,35520,,,,,,
35394,35349,35522,,,,,,
35389,35357,35529,,,,,,
35397,35357,35524,,,,,,
35401,35349,35520,,,,,,
35396,35342,35518,,,,,,
35399,35346,35521,,,,,,
35395,35346,35522,,,,,,
35397,35345,35518,,,,,,
35389,35347,35519,,,,,,
35390,35359,35519,,,,,,
35393,35355,35520,,,,,,
35395,35351,35521,,,,,,
35394,35350,35526,,,,,,
35394,35349,35523,,,,,,
35394,35357,35521,,,,,,
35391,35351,35520,,,,,,
35394,35345,35521,,,,,,
35393,35352,35527,,,,,,
35396,35357,35523,,,,,,
35392,35349,35527,,,,,,
35393,35349,35521,,,,,,
35387,35345,35518,,,,,,
35394,35343,35519,,,,,,
35397,35351,35516,,,,,,
35396,35351,35518,,,,,,
35396,35349,35516,,,,,,
35398,35348,35522,,,,,,
35393,35346,35523,,,,,,
35392,35345,35522,,,,,,
35396,35348,35521,,,,,,
35396,35349,35515,,,,,,
35397,35347,35521,,,,,,
35396,35348,35528,,,,,,
35396,35350,35523,,,,,,
35394,35349,35530,,,,,,
35394,35348,35528,,,,,,
35388,35348,35532,,,,,,
35390,35353,35531,,,,,,
35393,35356,35527,,,,,,
35392,35351,35517,,,,,,
35391,35346,35525,,,,,,
35396,35352,35525,,,,,,
35393,35346,35523,,,,,,
35394,35350,35526,,,,,,
35391,35347,35524,,,,,,
35393,35349,35522,,,,,,
35394,35346,35525,,,,,,
35390,35350,35523,,,,,,
35390,35349,35523,,,,,,
35391,35352,35521,,,,,,
35393,35351,35518,,,,,,
35396,35348,35520,,,,,,
35398,35349,35525,,,,,,
35392,35340,35525,,,,,,
35396,35340,35523,,,,,,
35393,35348,35522,,,,,,
35393,35346,35522,,,,,,
35388,35354,35524,,,,,,
35396,35350,35518,,,,,,
35396,35356,35524,,,,,,
35393,35352,35525,,,,,,
35394,35357,35524,,,,,,
35396,35358,35523,,,,,,
35392,35356,35526,,,,,,
35394,35348,35525,,,,,,
35391,35345,35529,,,,,,
35392,35343,35522,,,,,,
35389,35338,35517,,,,,,
35391,35352,35518,,,,,,
35394,35348,35518,,,,,,
35394,35343,35521,,,,,,
35394,35352,35526,,,,,,
35397,35351,35526,,,,,,
35397,35353,35521,,,,,,
35399,35350,35522,,,,,,
35395,35346,35524,,,,,,
35397,35353,35518,,,,,,
35397,35353,35521,,,,,,
35392,35348,35521,,,,,,
35397,35344,35525,,,,,,
35398,35347,35525,,,,,,
35395,35350,35528,,,,,,
35394,35350,35525,,,,,,
35394,35358,35521,,,,,,
35392,35352,35524,,,,,,
35392,35353,35524,,,,,,
35390,35350,35518,,,,,,
35388,35345,35518,,,,,,
35391,35345,35513,,,,,,
35391,35348,35521,,,,,,
35390,35343,35524,,,,,,
35389,35347,35518,,,,,,
35392,35346,35526,,,,,,
35389,35345,35517,,,,,,
35392,35349,35522,,,,,,
35394,35350,35521,,,,,,
35390,35345,35524,,,,,,
35392,35347,35519,,,,,,
35392,35349,35522,,,,,,
35393,35344,35521,,,,,,
35397,35347,35522,,,,,,
35394,35346,35522,,,,,,
35392,35342,35519,,,,,,
35396,35348,35524,,,,,,
35398,35351,35519,,,,,,
35400,35352,35518,,,,,,
35401,35349,35521,,,,,,
35394,35345,35521,,,,,,
35391,35348,35520,,,,,,
35393,35346,35521,,,,,,
35395,35345,35519,,,,,,
35396,35348,35517,,,,,,
35396,35362,35518,,,,,,
35391,35356,35518,,,,,,
35392,35346,35522,,,,,,
35391,35348,35524,,,,,,
35393,35347,35519,,,,,,
35390,35346,35519,,,,,,
35393,35348,35518,,,,,,
35392,35346,35516,,,,,,
35396,35348,35518,,,,,,
35395,35345,35524,,,,,,
35394,35345,35523,,,,,,
35391,35340,35518,,,,,,
35388,35337,35525,,,,,,
35391,35344,35525,,,,,,
35388,35344,35523,,,,,,
35389,35345,35519,,,,,,
35387,35346,35518,,,,,,
35395,35343,35518,,,,,,
35390,35344,35519,,,,,,
35389,35344,35514,,,,,,
35396,35346,35517,,,,,,
35388,35344,35517,,,,,,
35390,35345,35519,,,,,,
35388,35349,35520,,,,,,
35390,35348,35520,,,,,,
35396,35348,35524,,,,,,
35400,35350,35525,,,,,,
35393,35350,35517,,,,,,
35395,35350,35520,,,,,,
35393,35349,35516,,,,,,
35393,35355,35524,,,,,,
35391,35348,35519,,,,,,
35394,35350,35524,,,,,,
35393,35346,35527,,,,,,
35392,35343,35523,,,,,,
35392,35348,35522,,,,,,
35391,35348,35520,,,,,,
35385,35352,35521,,,,,,
35396,35349,35519,,,,,,
35396,35341,35516,,,,,,
35398,35348,35520,,,,,,
35396,35347,35521,,,,,,
35393,35349,35524,,,,,,
35399,35342,35521,,,,,,
35392,35344,35519,,,,,,
35393,35343,35516,,,,,,
35397,35352,35520,,,,,,
35396,35350,35528,,,,,,
35393,35352,35526,,,,,,
35393,35348,35526,,,,,,
35391,35349,35522,,,,,,
35389,35355,35515,,,,,,
35392,35348,35520,,,,,,
35390,35352,35519,,,,,,
35391,35355,35521,,,,,,
35391,35351,35520,,,,,,
35394,35348,35516,,,,,,
35393,35348,35514,,,,,,
35388,35349,35517,,,,,,
35389,35347,35516,,,,,,
35392,35344,35516,,,,,,
35392,35339,35521,,,,,,
35391,35347,35518,,,,,,
35390,35346,35514,,,,,,
35394,35346,35520,,,,,,
35393,35348,35517,,,,,,
35393,35350,35517,,,,,,
35398,35345,35516,,,,,,
35396,35349,35513,,,,,,
35393,35341,35520,,,,,,
35392,35343,35519,,,,,,
35388,35344,35518,,,,,,
35394,35346,35516,,,,,,
35392,35352,35519,,,,,,
35394,35354,35523,,,,,,
35394,35352,35518,,,,,,
35395,35348,35520,,,,,,
35389,35350,35516,,,,,,
35388,35348,35516,,,,,,
35389,35348,35518,,,,,,
35397,35344,35514,,,,,,
35392,35343,35524,,,,,,
35393,35345,35517,,,,,,
35397,35350,35519,,,,,,
35390,35352,35523,,,,,,
35391,35355,35523,,,,,,
35395,35350,35516,,,,,,
35393,35342,35521,,,,,,
35392,35342,35516,,,,,,
35390,35342,35513,,,,,,
35392,35348,35512,,,,,,
35395,35344,35522,,,,,,
35392,35346,35520,,,,,,
35391,35350,35524,,,,,,
35394,35348,35520,,,,,,
35393,35341,35520,,,,,,
35391,35341,35516,,,,,,
35389,35348,35516,,,,,,
35391,35350,35516,,,,,,
35388,35345,35520,,,,,,
35392,35348,35517,,,,,,
35392,35344,35514,,,,,,
35393,35344,35516,,,,,,
35397,35344,35514,,,,,,
35393,35347,35516,,,,,,
35392,35349,35520,,,,,,
35396,35348,35522,,,,,,
35393,35354,35526,,,,,,
35392,35349,35518,,,,,,
35389,35346,35518,,,,,,
35390,35351,35520,,,,,,
35397,35357,35520,,,,,,
35392,35348,35519,,,,,,
35389,35356,35520,,,,,,
35386,35352,35520,,,,,,
35394,35347,35514,,,,,,
35398,35343,35521,,,,,,
35395,35348,35518,,,,,,
35395,35347,35514,,,,,,
35392,35336,35517,,,,,,
35391,35348,35518,,,,,,
35397,35354,35519,,,,,,
35394,35356,35521,,,,,,
35397,35350,35524,,,,,,
35394,35348,35521,,,,,,
35397,35342,35517,,,,,,
35397,35349,35517,,,,,,
35396,35348,35513,,,,,,
35398,35343,35516,,,,,,
35392,35346,35515,,,,,,
35394,35352,35519,,,,,,
35391,35351,35517,,,,,,
35391,35355,35511,,,,,,
35388,35354,35512,,,,,,
35397,35352,35515,,,,,,
35395,35345,35506,,,,,,
35389,35349,35513,,,,,,
35390,35345,35513,,,,,,
35391,35348,35515,,,,,,
35393,35348,35512,,,,,,
35392,35349,35521,,,,,,
35395,35348,35513,,,,,,
35397,35347,35515,,,,,,
35392,35353,35524,,,,,,
35389,35354,35523,,,,,,
35388,35348,35518,,,,,,
35399,35345,35518,,,,,,
35392,35350,35521,,,,,,
35393,35341,35517,,,,,,
35394,35339,35518,,,,,,
35396,35340,35526,,,,,,
35397,35342,35527,,,,,,
35394,35349,35521,,,,,,
35391,35351,35517,,,,,,
35395,35350,35512,,,,,,
35391,35342,35515,,,,,,
35393,35342,35518,,,,,,
35396,35348,35524,,,,,,
35391,35340,35520,,,,,,
35392,35356,35518,,,,,,
35392,35355,35520,,,,,,
35394,35348,35516,,,,,,
35389,35346,35517,,,,,,
35396,35349,35514,,,,,,
35392,35350,35522,,,,,,
35392,35352,35517,,,,,,
35397,35356,35519,,,,,,
35392,35356,35527,,,,,,
35389,35353,35524,,,,,,
35393,35350,35518,,,,,,
35393,35350,35517,,,,,,
35389,35346,35520,,,,,,
35394,35346,35517,,,,,,
35390,35346,35517,,,,,,
35393,35346,35519,,,,,,
35395,35352,35522,,,,,,
35393,35345,35514,,,,,,
35396,35350,35513,,,,,,
35396,35345,35518,,,,,,
35396,35344,35512,,,,,,
35394,35340,35513,,,,,,
35394,35352,35520,,,,,,
35393,35351,35513,,,,,,
35395,35350,35517,,,,,,
35393,35349,35516,,,,,,
35393,35351,35520,,,,,,
35395,35348,35519,,,,,,
35394,35353,35518,,,,,,
35396,35349,35517,,,,,,
35395,35356,35519,,,,,,
35400,35352,35517,,,,,,
35390,35347,35520,,,,,,
35390,35346,35517,,,,,,
35389,35345,35511,,,,,,
35386,35340,35519,,,,,,
35393,35343,35510,,,,,,
35391,35351,35511,,,,,,
35394,35350,35508,,,,,,
35390,35348,35511,,,,,,
35397,35342,35510,,,,,,
35392,35344,35514,,,,,,
35392,35346,35509,,,,,,
35392,35350,35512,,,,,,
35394,35349,35516,,,,,,
35392,35340,35519,,,,,,
35390,35341,35513,,,,,,
35391,35351,35520,,,,,,
35392,35352,35516,,,,,,
35398,35349,35518,,,,,,
35392,35348,35514,,,,,,
